address_id,house_number,house_name,street,city,county,post_code
9961714849,452,Trinity Leeds,Barons Court Road,Stoke-on-Trent,South Yorkshire,CA1 2AA
1856356841,38,The Park,Church Street,Northampton,Wiltshire,ST1 2AA
9733336378,366,The Promenade Apartments,Parsons Green Lane,Luton,Leicestershire,GL1 2AA
6550616069,1440,Porter Valley,The Crescent,Bournemouth,West Sussex,IP1 2AA
6295104126,595,Hadrian's Court,Highbury Fields,Newcastle upon Tyne,Nottinghamshire,WF1 2AA
7971086555,367,Friar Street,Wimbledon Park Road,Rochdale,Rutland,BH1 1AA
3569146650,74,The Broadway,Elgin Avenue,Southampton,Durham,CR1 3AA
225666499,821,The Broadway,Thornhill Road,Gloucester,Leicestershire,BH1 2AA
4329768593,980,Frenchgate Shopping Centre,Canonbury Grove,Sheffield,North Yorkshire,BS1 3AA
3577059060,893,City Walls,Weltjie Road,Birmingham,Isle of Wight,WF1 1AA
8880477196,708,The Lanes Apartments,The Boltons,Middlesbrough,Worcestershire,PL1 1AA
9709646273,642,Tombland,Chipping Norton Street,Northampton,Lincolnshire,SR1 1AA
3157516973,1099,Christchurch Park Ipswich,Addison Road,Carlisle,Buckinghamshire,ST1 2AA
3542247146,934,The Ruskin,Wimbledon Park Road,Swindon,Northamptonshire,BL1 3AA
6381027894,428,The Unity Building,Parsons Green Lane,Derby,Leicestershire,M1 2AA
4701035580,1407,Mayfield,Notting Hill Gate,Ipswich,Isle of Wight,SN1 2AA
4375123206,797,Minster Court,Chipping Norton Street,Bradford,Dorset,LN1 1AA
2026944288,1210,Hampton,Highbury Fields,Liverpool,Norfolk,PE1 2AA
3821611375,457,The Custard Factory,Gillespie Road,York,Herefordshire,CV1 1AA
2614378216,891,Pride Park,Alverstone Street,Oxford,Lancashire,MK1 3AA
1055649492,1300,The Norwich Lanes,Randolph Crescent,Manchester,Devon,B1 1AA
7025614130,1060,The Lansdowne,Gillespie Road,Chester,Herefordshire,BN1 2AA
120053144,201,The BH1 Apartments,The Crescent,Blackpool,East Riding of Yorkshire,LS1 1AA
8480784156,1393,Tombland,Margravine Road,Oxford,Tyne and Wear,RG1 3AA
3632486859,466,The Bridges,Wimbledon Park Road,Newcastle upon Tyne,Berkshire,SR1 3AA
1999426568,876,The Potteries Shopping Centre,The Boltons,Sheffield,Wiltshire,WD1 1AA
8938975827,264,Highcross Leicester,Kensington Palace Gardens,Wakefield,Gloucestershire,DE1 2AA
593428706,93,The Brewery Wharf,Askew Road,Bolton,Oxfordshire,CB1 2AA
7137345921,1021,The Sands,Gillespie Road,Doncaster,Somerset,BH1 1AA
7460423963,1318,Spinningfields Tower,Margravine Road,Doncaster,Greater London,CH1 2AA
8816562250,71,The Custard Factory,Sutherland Avenue,Lincoln,Oxfordshire,SP1 3AA
7496654035,1400,Fisherton Street,Fitzroy Square,Manchester,North Yorkshire,MK1 1AA
2765636621,28,Kirkgate,Kensington Palace Gardens,Southampton,Lancashire,WF1 3AA
4198642966,929,The Exchange,Elgin Avenue,Stoke-on-Trent,Herefordshire,BD1 1AA
303896752,212,Lace Market Wohnungen,Notting Hill Gate,Bradford,Cumbria,SO1 2AA
1861095112,302,Kelham Island,Alverstone Street,Ipswich,Durham,FY1 1AA
783542895,821,The Norwich Lanes,Wilton Road,Peterborough,Greater Manchester,LU1 3AA
154137898,298,Blackburn Mall,Kensington Palace Gardens,Brighton,Merseyside,CR1 3AA
5894880750,215,Crusader Court,Church Street,Doncaster,East Riding of Yorkshire,GL1 3AA
6713912788,1473,The Brewery Wharf,Fitzroy Square,Leeds,Suffolk,BS1 3AA
4151407936,768,The Sands,Askew Road,Bournemouth,East Sussex,BH1 2AA
8446488116,757,XYZ Apartments,Barons Court Road,Oxford,Leicestershire,BN1 1AA
4406636471,749,Edgbaston Park,Highbury Fields,Liverpool,Norfolk,CV1 2AA
8039698499,1435,The Residence,Addison Road,Doncaster,Lincolnshire,CB1 1AA
5877549677,337,Ropewalks,Parsons Green Lane,Liverpool,Gloucestershire,BS1 1AA
938029789,885,Tombland,Kensington Palace Gardens,Liverpool,Gloucestershire,BD1 1AA
700371672,896,The Park,Randolph Crescent,Sunderland,Bristol,WD1 1AA
3012693211,1034,The Buttermarket,Chipping Norton Street,Crawley,Rutland,OX1 2AA
4882591847,1002,The Lace House,Addison Road,Chester,Herefordshire,CV1 2AA
3310361985,919,Quayside Quays,Gillespie Road,York,Hampshire,BS1 1AA
9179563120,1277,Victoria Street,Thornhill Road,York,Worcestershire,CA1 3AA
5941436157,684,Blackburn Mall,Barnsbury Road,Middlesbrough,Staffordshire,NN1 2AA
8038664205,239,Gunwharf Quays,Wimbledon Park Road,Ipswich,Cumbria,WD1 1AA
8112123187,202,The Strand,Wilton Road,Rochdale,Hampshire,OL1 2AA
6818955193,165,Cathedral Quarter,The Boltons,Crawley,West Sussex,LN1 1AA
1925522903,1364,XYZ Apartments,Sutherland Avenue,Ipswich,Berkshire,NE1 2AA
2216140244,1175,The Sands,Lauderdale Road,Crawley,East Riding of Yorkshire,B1 2AA
5212791359,158,Lace Market Wohnungen,Randolph Crescent,Exeter,Warwickshire,WF1 1AA
1685808158,416,Princesshay,Highbury Fields,Swindon,Gloucestershire,NG1 2AA
9424801114,1437,The Promenade Apartments,Lyttelton Road,Middlesbrough,Norfolk,BN1 2AA
2548163334,13,XYZ Apartments,Wilton Road,Plymouth,Cumbria,MK1 2AA
4242066910,1441,Pride Park,Highbury Fields,Doncaster,Shropshire,LU1 2AA
287379906,743,St. Annes Way,Alverstone Street,Norwich,East Riding of Yorkshire,DY1 1AA
1802463488,1305,Market Square,Askew Road,Oxford,Dorset,MK1 1AA
7262401106,469,Rochdale Exchange,Fitzroy Square,Exeter,Hertfordshire,S1 3AA
1662182716,1439,Transporter Bridge Apartments,Barons Court Road,Blackburn,Isle of Wight,DY1 3AA
9768491574,219,The Deep,Notting Hill Gate,Oxford,Rutland,S1 3AA
11296798,501,Manchester One,Park Avenue Road,Sheffield,Berkshire,LE1 2AA
8613595812,1454,The Oracle Centre,Weltjie Road,Ipswich,Durham,LN1 2AA
1599542846,82,The Triangle,Addison Road,Wolverhampton,Leicestershire,CA1 1AA
4710710058,752,Chapelfield Road,Askew Road,Chester,City of London,PL1 2AA
5402691924,276,Cathedral Green,Lauderdale Road,Milton Keynes,Lancashire,BN1 1AA
5254577711,1385,Kings Walk,Wimbledon Park Road,Birmingham,Bristol,BS1 2AA
5755719683,622,Bournville Wharf,Wilton Road,Newcastle upon Tyne,Berkshire,SO1 3AA
6553694346,106,Abington Street,Sutherland Avenue,Cambridge,Bedfordshire,OL1 1AA
9068742434,686,The Close,Weltjie Road,Nottingham,Isle of Wight,NG1 3AA
4093609667,1369,Grand Arcade,Addison Road,Sunderland,Nottinghamshire,PE1 1AA
9792358935,162,The Harlequin,Barnsbury Road,Swindon,Lancashire,CB1 1AA
3638541363,684,Kemp Town,Barnsbury Road,Milton Keynes,Warwickshire,CV1 3AA
3939402214,1431,St. Annes Way,Elgin Avenue,Middlesbrough,West Midlands,NE1 2AA
9154669391,1107,Brayford Pool,Sutherland Avenue,Leeds,Durham,MK1 1AA
177010223,81,Friar Street,Elgin Avenue,Crawley,City of London,OL1 3AA
1897301472,347,Rivergate,Notting Hill Gate,Leicester,North Yorkshire,BD1 1AA
9143075037,254,City Walls,Thornhill Road,Bradford,West Midlands,CH1 3AA
9857227562,862,The Grafton,Church Street,Birmingham,Leicestershire,BD1 3AA
3442571243,645,Tombland,Bramerton Street,Leeds,Lancashire,SN1 2AA
8985425404,204,Leopold Square,Marylebone High Street,Gloucester,Somerset,S1 1AA
4507079209,340,Moda Living,Lyttelton Road,Carlisle,Cumbria,M1 1AA
2259703283,244,Edgbaston Park,Lauderdale Road,Stoke-on-Trent,West Midlands,ST1 1AA
7324306438,904,The Wave,Thornhill Road,Stoke-on-Trent,Buckinghamshire,BD1 1AA
6829648157,800,The Waterfront,Askew Road,Luton,Bedfordshire,BS1 3AA
4682722018,829,Frenchgate Shopping Centre,Sutherland Avenue,Stoke-on-Trent,Norfolk,DY1 2AA
8683427013,642,The Landmark,Lauderdale Road,Sheffield,Cheshire,BD1 3AA
7400326511,541,Brindleyplace,Barons Court Road,Kingston upon Hull,Buckinghamshire,SN1 2AA
7256952937,1272,Waterdale,Bloomsbury Square,Crawley,Bristol,WF1 2AA
4271630284,758,The Broadway,Alverstone Street,Blackpool,Gloucestershire,LS1 1AA
4296412272,842,The Silk Mill,Barnsbury Road,York,West Midlands,SP1 3AA
636120732,751,St. Annes Way,Barons Court Road,Norwich,East Riding of Yorkshire,BD1 3AA
5087316786,501,The Custard Factory,Thornhill Road,Derby,Gloucestershire,WV1 3AA
1583557857,562,The Silk Mill,Elgin Avenue,Leicester,Merseyside,NN1 3AA
9322937386,849,Leopold Square,Wimbledon Park Road,Chester,Greater Manchester,SN1 2AA
9722869752,243,The Lansdowne,Gillespie Road,Oxford,Lancashire,EX1 1AA
1524700991,79,The BH1 Apartments,Fitzroy Square,Wolverhampton,Northamptonshire,DY1 3AA
391396188,1052,Fossgate,Elgin Avenue,Kingston upon Hull,Tyne and Wear,LN1 2AA
604779615,909,Hampton,Barons Court Road,Wolverhampton,Durham,NE1 1AA
7370061108,871,Etruria Works,Alverstone Street,Leicester,Cornwall,SR1 1AA
1467404039,847,Rochdale Exchange,Askew Road,Leicester,Oxfordshire,S1 2AA
9018909777,643,The Wave,Fitzroy Square,Northampton,Lincolnshire,MK1 3AA
9142421322,464,Velocity Apartments,Fitzroy Square,Blackburn,Bristol,LS1 2AA
8978938299,1132,The Randolph,Wimbledon Park Road,Dudley,Derbyshire,CR1 2AA
1780459041,793,Cathedral Quarter,Addison Road,Dudley,Kent,FY1 2AA
6521387413,906,The Lansdowne,Barnsbury Road,Cambridge,Shropshire,CV1 3AA
5572274178,483,The Broadway,Marylebone High Street,Milton Keynes,Northumberland,RG1 1AA
7454965423,635,The Residence,Highbury Fields,Luton,Northamptonshire,S1 3AA
7448656317,374,Fossgate,Barons Court Road,Nottingham,Greater London,NG1 1AA
8754468655,84,Moda Living,Randolph Crescent,Wolverhampton,Gloucestershire,LU1 1AA
7898504968,767,Smithfield,Bloomsbury Square,Milton Keynes,Cheshire,RG1 2AA
2261961766,149,Market Square,Chipping Norton Street,Sunderland,East Riding of Yorkshire,DN1 3AA
683208306,711,Milkstone Road,Marylebone High Street,Oxford,Greater Manchester,NG1 3AA
6403243977,721,The Sands,Addison Road,Watford,City of London,CB1 3AA
6484058423,535,The Rows,The Crescent,Coventry,Shropshire,CA1 3AA
4030705766,753,The Bottle Yard Studios,Wimbledon Park Road,Wakefield,Wiltshire,SP1 1AA
4118670194,968,Crusader Court,Fitzroy Square,Exeter,City of London,CH1 1AA
247038547,663,The Assissi Apartments,Sutherland Avenue,Brighton,West Midlands,NR1 3AA
3533287289,1470,The Brewery Wharf,Chipping Norton Street,Newcastle upon Tyne,Nottinghamshire,OL1 1AA
1762058014,1406,Crusader Court,Marylebone High Street,Swindon,Essex,WV1 3AA
5637175357,934,The Light,Randolph Crescent,Derby,Rutland,SO1 2AA
5676121513,1189,The BH1 Apartments,Bramerton Street,Sunderland,Merseyside,GL1 2AA
9163281449,207,Sutton Harbour,Parsons Green Lane,Ipswich,Lincolnshire,M1 3AA
7246004521,1412,Brindleyplace,Sutherland Avenue,Newcastle upon Tyne,Isle of Wight,S1 2AA
3150124832,740,The Quadrant,Highbury Fields,Crawley,Dorset,SP1 2AA
4254614063,650,Smithfield,Randolph Crescent,Coventry,Cumbria,PE1 3AA
5704364586,1478,The Triangle,Canonbury Grove,Blackburn,Wiltshire,M1 2AA
1087988195,217,Bradshawgate,Highbury Fields,Bradford,Durham,NN1 3AA
689880359,923,The Rufus Centre,Park Avenue Road,Wakefield,Rutland,PL1 1AA
7921245706,1239,Cathedral Green,Canonbury Grove,Milton Keynes,Herefordshire,OL1 2AA
9075744161,1162,Kampus,Askew Road,Plymouth,Merseyside,LU1 2AA
8453075670,266,The Beacon,The Boltons,Bolton,Gloucestershire,FY1 3AA
3158626160,200,Humber Street,Addison Road,Blackburn,Staffordshire,HU1 2AA
4861121140,699,The Headrow,Margravine Road,Portsmouth,Lincolnshire,M1 1AA
5628987204,244,Quayside Quays,Marylebone High Street,Oxford,Hertfordshire,IP1 2AA
1355532701,1452,The Close,Wilton Road,York,Derbyshire,BS1 1AA
1469274760,924,Moda Living,Lauderdale Road,Chester,Lancashire,LE1 3AA
9178603218,554,Bradshawgate,Randolph Crescent,Crawley,Shropshire,SR1 1AA
3013209038,130,The Elements,Barnsbury Road,Lincoln,Durham,BD1 3AA
9177513630,858,The Waterfront,Elgin Avenue,Plymouth,Durham,CA1 3AA
8676644667,885,Porter Valley,Sutherland Avenue,Stoke-on-Trent,Norfolk,EX1 2AA
5522788089,1274,The Park,Thornhill Road,Stoke-on-Trent,North Yorkshire,WD1 1AA
5272915917,82,Rochdale Exchange,Thornhill Road,Salisbury,Lincolnshire,BH1 1AA
7653236065,1211,Cathedral Quarter,Margravine Road,Southampton,Devon,S1 2AA
5698269017,994,The Triangle,Randolph Crescent,Northampton,Suffolk,TS1 2AA
4950938053,623,Friargate,The Boltons,Bolton,Lincolnshire,MK1 2AA
5646899745,936,Bede House,Parsons Green Lane,Sheffield,Wiltshire,CR1 1AA
130807796,1460,The Cube,The Crescent,Swindon,Norfolk,SN1 3AA
5284003330,1149,Finzels Reach,Fitzroy Square,Blackburn,Hampshire,WV1 1AA
6305383553,1460,The General Hospital Quarter,Margravine Road,Dudley,Merseyside,BS1 2AA
6248800626,1104,Abington Street,Wimbledon Park Road,Newcastle upon Tyne,Hertfordshire,WV1 3AA
1317880412,680,The Buttermarket,Wimbledon Park Road,Nottingham,Merseyside,M1 2AA
6742021845,174,The BH1 Apartments,The Crescent,Exeter,City of London,PL1 3AA
5616582476,1410,The Hive,Thornhill Road,Manchester,Greater London,CR1 2AA
6748005167,402,County Oak,Notting Hill Gate,Wakefield,Berkshire,FY1 1AA
7771232442,165,The Quays,Highbury Fields,Nottingham,Staffordshire,OL1 1AA
3614527778,1407,The Market Place,Park Avenue Road,Coventry,West Yorkshire,DN1 2AA
6686925454,1325,Cassiobury Park,Church Street,Doncaster,South Yorkshire,PL1 1AA
8905732798,1371,Rochdale Exchange,Askew Road,Birmingham,South Yorkshire,PE1 2AA
7121986280,252,Humber Street,Fitzroy Square,Swindon,Devon,WF1 2AA
8422770571,555,The Lexington,Thornhill Road,Milton Keynes,Greater Manchester,B1 1AA
8108855187,909,The Promenade Apartments,Addison Road,Leicester,Isle of Wight,WV1 1AA
7313126344,175,The Drapery,Kensington Palace Gardens,Peterborough,Bedfordshire,DE1 2AA
1516063880,496,Kemp Town,Wilton Road,Bournemouth,Cheshire,HU1 2AA
185502601,1284,The Forbury,Askew Road,Peterborough,Worcestershire,S1 2AA
874916925,645,The Forbury,Notting Hill Gate,Bolton,Lincolnshire,HU1 2AA
4497400948,983,The Leverton,Sutherland Avenue,Liverpool,Dorset,YO1 1AA
137898363,447,Friargate,Notting Hill Gate,Leicester,Kent,WV1 1AA
4870732661,474,Sutton Harbour,Park Avenue Road,Doncaster,Northumberland,SN1 3AA
7058344108,94,Tombland,Addison Road,Coventry,Cambridgeshire,NG1 1AA
5707773,145,The Rows,Lyttelton Road,Brighton,Kent,SR1 3AA
3446451781,61,The Pumphouse,Barnsbury Road,Rochdale,Gloucestershire,CH1 2AA
6318499563,979,The Park,Gillespie Road,Luton,Staffordshire,WF1 3AA
5130433041,297,Tombland,Weltjie Road,Birmingham,Surrey,CB1 3AA
3253982955,694,City Park,Bloomsbury Square,Gloucester,Derbyshire,BL1 3AA
55756727,910,The Drapery,Margravine Road,Luton,South Yorkshire,WF1 2AA
281155496,150,The Centre MK,Church Street,Exeter,South Yorkshire,CV1 3AA
8209211862,1218,Cassiobury Park,Askew Road,Norwich,Staffordshire,BS1 2AA
2263475,283,County Oak,Chipping Norton Street,Luton,Leicestershire,M1 1AA
5500504754,614,The Big One Apartments,Marylebone High Street,Blackburn,East Riding of Yorkshire,BS1 2AA
2146978635,1006,City Park,Barons Court Road,Wakefield,Lancashire,SO1 2AA
1743433115,29,The Exchange,Sutherland Avenue,Stoke-on-Trent,West Yorkshire,BN1 3AA
5206507822,1099,Milkstone Road,Canonbury Grove,Peterborough,Buckinghamshire,DN1 3AA
5640697571,489,The Workstation,Church Street,Blackburn,North Yorkshire,SO1 3AA
8191097230,83,The Potteries Shopping Centre,Wimbledon Park Road,Middlesbrough,Berkshire,PL1 2AA
3392150886,1089,The Pumphouse,Wimbledon Park Road,York,Gloucestershire,CH1 1AA
2956339559,518,Friar Street,Weltjie Road,Exeter,Worcestershire,M1 1AA
6116292186,633,Sovereign Square,Notting Hill Gate,Wakefield,Buckinghamshire,FY1 2AA
2431136809,400,Cathedral Square,The Crescent,Bolton,Lincolnshire,LN1 3AA
5921794120,510,The Deep,Marylebone High Street,Leicester,Berkshire,WV1 3AA
2781082988,725,Lakeside Village,Barons Court Road,Plymouth,Greater Manchester,CA1 1AA
1687340919,1312,Gunwharf Quays,Notting Hill Gate,Norwich,Cornwall,NN1 2AA
6778728353,1393,Southgate,Parsons Green Lane,Newcastle upon Tyne,Northumberland,M1 3AA
8237918673,226,The Lumen,Notting Hill Gate,Cambridge,Nottinghamshire,LN1 1AA
1721108882,756,The Strait,Highbury Fields,Manchester,Buckinghamshire,IP1 2AA
9899947016,1244,Church Wharf,Addison Road,Nottingham,Oxfordshire,BS1 3AA
5190435679,406,Bradshawgate,Randolph Crescent,Southampton,City of London,FY1 3AA
3240361507,1491,Waterfront,The Boltons,Kingston upon Hull,Cambridgeshire,PE1 1AA
9455746700,1418,Cathedral Quarter,The Crescent,Coventry,Herefordshire,M1 1AA
9949030218,468,The Malago Estate,Lyttelton Road,Manchester,East Riding of Yorkshire,WD1 1AA
6441733250,268,Bradshawgate,Fitzroy Square,Blackpool,Bedfordshire,CA1 2AA
43715540,240,Sutton Harbour,Kensington Palace Gardens,Milton Keynes,Buckinghamshire,NG1 1AA
6154182996,791,The Headrow,Sutherland Avenue,Watford,Herefordshire,NG1 3AA
2036285236,393,The Headrow,Canonbury Grove,Swindon,Oxfordshire,FY1 2AA
3328868402,702,The Exchange,Alverstone Street,Stoke-on-Trent,South Yorkshire,GL1 2AA
9190410300,451,The Hive,Barnsbury Road,Portsmouth,West Midlands,BL1 2AA
6267170756,68,One Park Lane,Highbury Fields,Blackpool,Northumberland,B1 3AA
9715929583,694,The Promenade Apartments,Randolph Crescent,Blackburn,Cheshire,SR1 2AA
3893812490,36,Waterdale,Parsons Green Lane,Sheffield,Nottinghamshire,B1 1AA
5999597722,194,The Randolph,Randolph Crescent,Blackpool,Essex,BN1 2AA
1944334378,324,The Grafton,Highbury Fields,Birmingham,Rutland,NE1 2AA
2225877599,1278,The Curve,Bramerton Street,Luton,North Yorkshire,LN1 2AA
6363742099,1157,The Triangle,The Boltons,Salisbury,West Yorkshire,S1 1AA
932646247,497,The Pumphouse,Bramerton Street,Gloucester,Gloucestershire,YO1 3AA
3143606231,462,Wapping Wharf,Wilton Road,Stoke-on-Trent,Essex,MK1 3AA
7845401722,586,The Promenade Apartments,Elgin Avenue,Nottingham,East Sussex,TS1 3AA
1504838939,1294,Middlehaven,Barnsbury Road,Leeds,Berkshire,ST1 3AA
5282402645,1005,The Promenade Apartments,Highbury Fields,Brighton,Herefordshire,CH1 1AA
1673061737,860,The Workstation,Weltjie Road,Birmingham,Cornwall,CV1 2AA
1227191111,191,The Beacon,Church Street,Coventry,Derbyshire,IP1 2AA
1962003167,966,The General Hospital Quarter,Sutherland Avenue,Milton Keynes,Buckinghamshire,BH1 3AA
8952602749,362,The Ruskin,Gillespie Road,Peterborough,West Yorkshire,HU1 3AA
4464866700,702,The Brewery Wharf,Wimbledon Park Road,Leeds,Bedfordshire,LU1 3AA
4791698398,931,Bede House,Lyttelton Road,Newcastle upon Tyne,Cheshire,YO1 1AA
198404883,772,The Light,Margravine Road,Stoke-on-Trent,Rutland,BL1 2AA
437656322,1240,Gunwharf Quays,Lyttelton Road,Rochdale,Suffolk,WV1 1AA
6435720681,1049,High Street,Weltjie Road,Gloucester,Hampshire,BN1 2AA
142317438,749,Highcross Leicester,Wimbledon Park Road,Southampton,Shropshire,LU1 2AA
461156067,540,The Unity Building,Sutherland Avenue,Plymouth,Northumberland,S1 3AA
6346868403,512,The Custard Factory,Alverstone Street,Stoke-on-Trent,Cheshire,LN1 2AA
7382564983,496,The Interchange,Lauderdale Road,Blackburn,Bedfordshire,BN1 1AA
2282902033,647,The Point,Barnsbury Road,Lincoln,Cheshire,YO1 3AA
3706369737,274,Leopold Square,Wimbledon Park Road,Southampton,Derbyshire,EX1 3AA
7150879683,242,Kemp Town,The Crescent,Watford,Kent,EX1 2AA
6993231239,976,Church Wharf,Canonbury Grove,Coventry,Lincolnshire,OX1 3AA
9215320474,725,The Holbeck,Church Street,Lincoln,Norfolk,NE1 3AA
9696025629,742,The Quays,Chipping Norton Street,Blackburn,Gloucestershire,DN1 1AA
4689206104,233,The Broadway,The Crescent,Middlesbrough,Leicestershire,M1 3AA
2563721997,788,Crusader Court,Sutherland Avenue,Sunderland,Isle of Wight,DE1 1AA
3237004200,401,The Liver Building,Marylebone High Street,Gloucester,Norfolk,LN1 3AA
7898581989,1363,The Hoe Apartment Hotel,Wilton Road,Cambridge,Warwickshire,RG1 1AA
1635510430,769,The Quadrant,Barons Court Road,Lincoln,Greater London,WF1 3AA
4086633965,1042,Brayford Pool,The Crescent,Stoke-on-Trent,Northamptonshire,BS1 1AA
2607533902,588,The Mailbox,Alverstone Street,Wolverhampton,West Midlands,OL1 3AA
2680449444,824,The Moor,Park Avenue Road,Oxford,Bedfordshire,NN1 1AA
5686984336,651,The Exchange,Wimbledon Park Road,Manchester,Somerset,MK1 1AA
3202921118,420,The Lansdowne,Parsons Green Lane,Leeds,Gloucestershire,OL1 1AA
1162177136,1198,Tombland,Notting Hill Gate,Chester,Merseyside,NG1 3AA
9835152829,810,Porter Valley,Parsons Green Lane,Salisbury,Berkshire,LU1 1AA
1719359016,137,Bede House,Addison Road,Sheffield,West Sussex,EX1 2AA
8808163040,655,The Lexington,Lyttelton Road,York,Berkshire,DY1 1AA
2640900544,479,Sutton Harbour,The Crescent,Sunderland,Durham,RG1 2AA
582913691,190,St. Annes Way,Alverstone Street,Oxford,Somerset,BL1 2AA
1867809079,17,The General Hospital Quarter,Kensington Palace Gardens,Luton,Dorset,ST1 1AA
9181914202,1480,Edgbaston Park,Barons Court Road,Peterborough,Bristol,BH1 2AA
646725,804,Kampus,Highbury Fields,Manchester,South Yorkshire,B1 3AA
594609321,886,Rochdale Exchange,Elgin Avenue,Gloucester,Greater Manchester,PE1 3AA
1776479718,836,The Norwich Lanes,Barons Court Road,Milton Keynes,Durham,NG1 2AA
5909118722,261,The Ascent,Randolph Crescent,Bristol,Durham,GL1 1AA
9149868527,387,Bathurst Buildings,Barnsbury Road,Reading,Berkshire,LN1 2AA
4136554117,1156,City Park,Askew Road,Salisbury,Northamptonshire,DN1 3AA
772106983,845,Brayford Pool,Alverstone Street,Plymouth,Norfolk,PL1 3AA
7953792583,215,Jericho Road,Addison Road,Coventry,Durham,OL1 2AA
5018903015,655,The Headrow,Fitzroy Square,Gloucester,Staffordshire,IP1 3AA
2753344116,1498,The Malago Estate,Barnsbury Road,Northampton,Buckinghamshire,HU1 2AA
8185971382,263,Bathurst Buildings,The Boltons,Watford,Norfolk,BL1 1AA
5149635839,31,The Distillery,Gillespie Road,Bradford,Norfolk,DN1 3AA
5725711366,513,Sovereign Square,Bloomsbury Square,Portsmouth,Kent,SP1 2AA
139471871,870,Transporter Bridge Apartments,The Crescent,Plymouth,West Sussex,SP1 3AA
9820420768,1140,Tombland,Wimbledon Park Road,Norwich,Greater London,CA1 3AA
8935197564,854,Fossgate,The Crescent,Birmingham,South Yorkshire,BS1 3AA
390737267,137,Southgate,Addison Road,Salisbury,Kent,BS1 1AA
3085923357,580,The Ascent,Chipping Norton Street,Cambridge,North Yorkshire,SP1 3AA
3422491988,834,The Elements,Parsons Green Lane,Middlesbrough,Cheshire,BL1 1AA
4613988640,1030,The Sands,Church Street,Ipswich,Rutland,PL1 2AA
9364685350,1291,Friar Street,Kensington Palace Gardens,Kingston upon Hull,Kent,DE1 3AA
1967109532,375,The Avenue,Addison Road,Derby,Buckinghamshire,CB1 2AA
9275150125,455,Fisherton Street,Alverstone Street,Crawley,Cornwall,YO1 3AA
6271199747,291,Cathedral Square,Barnsbury Road,Chester,Merseyside,YO1 3AA
567040011,859,The Strait,Wimbledon Park Road,Bournemouth,Leicestershire,BS1 1AA
3882639954,537,One Park Lane,Church Street,Swindon,Wiltshire,NR1 3AA
6968749165,1345,Northern Spire,Lauderdale Road,Carlisle,East Riding of Yorkshire,IP1 1AA
1471371751,1290,The Malago Estate,Notting Hill Gate,Kingston upon Hull,Gloucestershire,DE1 2AA
9623219598,699,The Rufus Centre,Church Street,Blackburn,Hertfordshire,S1 1AA
847683591,588,The Pumphouse,Wilton Road,Bournemouth,Kent,CH1 3AA
4145227425,147,The Bottle Yard Studios,Parsons Green Lane,York,Shropshire,BN1 2AA
7925297603,443,Minster Court,Thornhill Road,Doncaster,Warwickshire,GL1 1AA
5861032920,1422,Gunwharf Quays,Alverstone Street,Plymouth,Greater Manchester,SP1 1AA
4588641549,317,The Strand,Barons Court Road,Northampton,Bristol,NR1 2AA
6972845386,1353,The Silk Mill,Bloomsbury Square,Southampton,Hampshire,B1 3AA
9269008126,1346,Brayford Pool,Canonbury Grove,Salisbury,Suffolk,B1 2AA
727867733,362,The Big One Apartments,Parsons Green Lane,Derby,Greater London,S1 2AA
2800653086,557,The Elements,Marylebone High Street,Bolton,City of London,NN1 1AA
3992427870,1304,Kampus,Bramerton Street,Reading,North Yorkshire,TS1 2AA
74389491,1263,The Sands,Church Street,Dudley,Wiltshire,MK1 1AA
3036334610,29,The Deep,Thornhill Road,Southampton,Dorset,DN1 1AA
7605319843,207,Cathedral Square,Marylebone High Street,Luton,Lancashire,SP1 3AA
3778364464,457,Wapping Wharf,Park Avenue Road,Watford,Lancashire,DN1 3AA
2995279596,1104,Middlehaven,Highbury Fields,Watford,Cambridgeshire,ST1 3AA
8769764018,165,The Ascent,Weltjie Road,Gloucester,West Yorkshire,B1 1AA
2968474790,1218,Finzels Reach,Elgin Avenue,Crawley,Staffordshire,OL1 3AA
9346952466,615,The Deep,Margravine Road,Bolton,Derbyshire,LN1 3AA
3356025554,1292,The Elements,Wilton Road,Blackburn,North Yorkshire,NE1 3AA
9365607833,1486,Arena Central,Canonbury Grove,Cambridge,Surrey,WD1 3AA
8806780743,1388,Princes Dock,Margravine Road,Salisbury,North Yorkshire,BS1 2AA
1233816462,568,Victoria Street,Bramerton Street,Northampton,Essex,BS1 3AA
1481077503,486,The Exchange,The Boltons,Brighton,Greater London,RG1 2AA
8891554421,1170,Milkstone Road,Thornhill Road,Ipswich,Cornwall,TS1 1AA
6158478741,67,The Randolph,Addison Road,Lincoln,Lancashire,CB1 3AA
8348509445,905,The Potteries Shopping Centre,Canonbury Grove,Portsmouth,Shropshire,SP1 1AA
65287630,984,Linthorpe Road,Lyttelton Road,Wolverhampton,West Midlands,CH1 2AA
1427713243,1309,The Quays,Barons Court Road,Crawley,Buckinghamshire,CA1 3AA
5866382369,147,Minster Court,Highbury Fields,Blackpool,Durham,LU1 1AA
4036726102,1396,Gunwharf Quays,Parsons Green Lane,Bolton,Cumbria,IP1 1AA
4289143660,982,Bede House,Alverstone Street,Brighton,Devon,PL1 2AA
4934410317,749,The iQ Wolverhampton,Elgin Avenue,Manchester,Rutland,BN1 2AA
