address_id,house_number,house_name,street,city,county,post_code
AD00640,904,The Broadway,Randolph Crescent,Dudley,Kent,FY1 2AA
AD00641,1240,Kelham Island,Parsons Green Lane,Liverpool,Hampshire,NN1 1AA
AD00642,452,Trinity Leeds,Barons Court Road,Stoke-on-Trent,South Yorkshire,CA1 2AA
AD00643,38,The Park,Church Street,Northampton,Wiltshire,ST1 2AA
AD00644,366,The Promenade Apartments,Parsons Green Lane,Luton,Leicestershire,GL1 2AA
AD00645,1440,Porter Valley,The Crescent,Bournemouth,West Sussex,IP1 2AA
AD00646,595,Hadrian's Court,Highbury Fields,Newcastle upon Tyne,Nottinghamshire,WF1 2AA
AD00647,367,Friar Street,Wimbledon Park Road,Rochdale,Rutland,BH1 1AA
AD00648,74,The Broadway,Elgin Avenue,Southampton,Durham,CR1 3AA
AD00649,821,The Broadway,Thornhill Road,Gloucester,Leicestershire,BH1 2AA
AD00650,980,Frenchgate Shopping Centre,Canonbury Grove,Sheffield,North Yorkshire,BS1 3AA
AD00651,893,City Walls,Weltjie Road,Birmingham,Isle of Wight,WF1 1AA
AD00652,708,The Lanes Apartments,The Boltons,Middlesbrough,Worcestershire,PL1 1AA
AD00653,642,Tombland,Chipping Norton Street,Northampton,Lincolnshire,SR1 1AA
AD00654,1099,Christchurch Park Ipswich,Addison Road,Carlisle,Buckinghamshire,ST1 2AA
AD00655,934,The Ruskin,Wimbledon Park Road,Swindon,Northamptonshire,BL1 3AA
AD00656,428,The Unity Building,Parsons Green Lane,Derby,Leicestershire,M1 2AA
AD00657,1407,Mayfield,Notting Hill Gate,Ipswich,Isle of Wight,SN1 2AA
AD00658,797,Minster Court,Chipping Norton Street,Bradford,Dorset,LN1 1AA
AD00659,1210,Hampton,Highbury Fields,Liverpool,Norfolk,PE1 2AA
AD00660,457,The Custard Factory,Gillespie Road,York,Herefordshire,CV1 1AA
AD00661,891,Pride Park,Alverstone Street,Oxford,Lancashire,MK1 3AA
AD00662,1300,The Norwich Lanes,Randolph Crescent,Manchester,Devon,B1 1AA
AD00663,1060,The Lansdowne,Gillespie Road,Chester,Herefordshire,BN1 2AA
AD00664,201,The BH1 Apartments,The Crescent,Blackpool,East Riding of Yorkshire,LS1 1AA
AD00665,1393,Tombland,Margravine Road,Oxford,Tyne and Wear,RG1 3AA
AD00666,466,The Bridges,Wimbledon Park Road,Newcastle upon Tyne,Berkshire,SR1 3AA
AD00667,876,The Potteries Shopping Centre,The Boltons,Sheffield,Wiltshire,WD1 1AA
AD00668,264,Highcross Leicester,Kensington Palace Gardens,Wakefield,Gloucestershire,DE1 2AA
AD00669,93,The Brewery Wharf,Askew Road,Bolton,Oxfordshire,CB1 2AA
AD00670,1021,The Sands,Gillespie Road,Doncaster,Somerset,BH1 1AA
AD00671,1318,Spinningfields Tower,Margravine Road,Doncaster,Greater London,CH1 2AA
AD00672,71,The Custard Factory,Sutherland Avenue,Lincoln,Oxfordshire,SP1 3AA
AD00673,1400,Fisherton Street,Fitzroy Square,Manchester,North Yorkshire,MK1 1AA
AD00674,28,Kirkgate,Kensington Palace Gardens,Southampton,Lancashire,WF1 3AA
AD00675,929,The Exchange,Elgin Avenue,Stoke-on-Trent,Herefordshire,BD1 1AA
AD00676,212,Lace Market Wohnungen,Notting Hill Gate,Bradford,Cumbria,SO1 2AA
AD00677,302,Kelham Island,Alverstone Street,Ipswich,Durham,FY1 1AA
AD00678,821,The Norwich Lanes,Wilton Road,Peterborough,Greater Manchester,LU1 3AA
AD00679,298,Blackburn Mall,Kensington Palace Gardens,Brighton,Merseyside,CR1 3AA
AD00680,215,Crusader Court,Church Street,Doncaster,East Riding of Yorkshire,GL1 3AA
AD00681,1473,The Brewery Wharf,Fitzroy Square,Leeds,Suffolk,BS1 3AA
AD00682,768,The Sands,Askew Road,Bournemouth,East Sussex,BH1 2AA
AD00683,757,XYZ Apartments,Barons Court Road,Oxford,Leicestershire,BN1 1AA
AD00684,749,Edgbaston Park,Highbury Fields,Liverpool,Norfolk,CV1 2AA
AD00685,1435,The Residence,Addison Road,Doncaster,Lincolnshire,CB1 1AA
AD00686,337,Ropewalks,Parsons Green Lane,Liverpool,Gloucestershire,BS1 1AA
AD00687,885,Tombland,Kensington Palace Gardens,Liverpool,Gloucestershire,BD1 1AA
AD00688,896,The Park,Randolph Crescent,Sunderland,Bristol,WD1 1AA
AD00689,1034,The Buttermarket,Chipping Norton Street,Crawley,Rutland,OX1 2AA
AD00690,1002,The Lace House,Addison Road,Chester,Herefordshire,CV1 2AA
AD00691,919,Quayside Quays,Gillespie Road,York,Hampshire,BS1 1AA
AD00692,1277,Victoria Street,Thornhill Road,York,Worcestershire,CA1 3AA
AD00693,684,Blackburn Mall,Barnsbury Road,Middlesbrough,Staffordshire,NN1 2AA
AD00694,239,Gunwharf Quays,Wimbledon Park Road,Ipswich,Cumbria,WD1 1AA
AD00695,202,The Strand,Wilton Road,Rochdale,Hampshire,OL1 2AA
AD00696,165,Cathedral Quarter,The Boltons,Crawley,West Sussex,LN1 1AA
AD00697,1364,XYZ Apartments,Sutherland Avenue,Ipswich,Berkshire,NE1 2AA
AD00698,1175,The Sands,Lauderdale Road,Crawley,East Riding of Yorkshire,B1 2AA
AD00699,158,Lace Market Wohnungen,Randolph Crescent,Exeter,Warwickshire,WF1 1AA
AD00700,416,Princesshay,Highbury Fields,Swindon,Gloucestershire,NG1 2AA
AD00701,1437,The Promenade Apartments,Lyttelton Road,Middlesbrough,Norfolk,BN1 2AA
AD00702,13,XYZ Apartments,Wilton Road,Plymouth,Cumbria,MK1 2AA
AD00703,1441,Pride Park,Highbury Fields,Doncaster,Shropshire,LU1 2AA
AD00704,743,St. Annes Way,Alverstone Street,Norwich,East Riding of Yorkshire,DY1 1AA
AD00705,1305,Market Square,Askew Road,Oxford,Dorset,MK1 1AA
AD00706,469,Rochdale Exchange,Fitzroy Square,Exeter,Hertfordshire,S1 3AA
AD00707,1439,Transporter Bridge Apartments,Barons Court Road,Blackburn,Isle of Wight,DY1 3AA
AD00708,219,The Deep,Notting Hill Gate,Oxford,Rutland,S1 3AA
AD00709,501,Manchester One,Park Avenue Road,Sheffield,Berkshire,LE1 2AA
AD00710,1454,The Oracle Centre,Weltjie Road,Ipswich,Durham,LN1 2AA
AD00711,82,The Triangle,Addison Road,Wolverhampton,Leicestershire,CA1 1AA
AD00712,752,Chapelfield Road,Askew Road,Chester,City of London,PL1 2AA
AD00713,276,Cathedral Green,Lauderdale Road,Milton Keynes,Lancashire,BN1 1AA
AD00714,1385,Kings Walk,Wimbledon Park Road,Birmingham,Bristol,BS1 2AA
AD00715,622,Bournville Wharf,Wilton Road,Newcastle upon Tyne,Berkshire,SO1 3AA
AD00716,106,Abington Street,Sutherland Avenue,Cambridge,Bedfordshire,OL1 1AA
AD00717,686,The Close,Weltjie Road,Nottingham,Isle of Wight,NG1 3AA
AD00718,1369,Grand Arcade,Addison Road,Sunderland,Nottinghamshire,PE1 1AA
AD00719,162,The Harlequin,Barnsbury Road,Swindon,Lancashire,CB1 1AA
AD00720,684,Kemp Town,Barnsbury Road,Milton Keynes,Warwickshire,CV1 3AA
AD00721,1431,St. Annes Way,Elgin Avenue,Middlesbrough,West Midlands,NE1 2AA
AD00722,1107,Brayford Pool,Sutherland Avenue,Leeds,Durham,MK1 1AA
AD00723,81,Friar Street,Elgin Avenue,Crawley,City of London,OL1 3AA
AD00724,347,Rivergate,Notting Hill Gate,Leicester,North Yorkshire,BD1 1AA
AD00725,254,City Walls,Thornhill Road,Bradford,West Midlands,CH1 3AA
AD00726,862,The Grafton,Church Street,Birmingham,Leicestershire,BD1 3AA
AD00727,645,Tombland,Bramerton Street,Leeds,Lancashire,SN1 2AA
AD00728,204,Leopold Square,Marylebone High Street,Gloucester,Somerset,S1 1AA
AD00729,340,Moda Living,Lyttelton Road,Carlisle,Cumbria,M1 1AA
AD00730,244,Edgbaston Park,Lauderdale Road,Stoke-on-Trent,West Midlands,ST1 1AA
AD00731,904,The Wave,Thornhill Road,Stoke-on-Trent,Buckinghamshire,BD1 1AA
AD00732,800,The Waterfront,Askew Road,Luton,Bedfordshire,BS1 3AA
AD00733,829,Frenchgate Shopping Centre,Sutherland Avenue,Stoke-on-Trent,Norfolk,DY1 2AA
AD00734,642,The Landmark,Lauderdale Road,Sheffield,Cheshire,BD1 3AA
AD00735,541,Brindleyplace,Barons Court Road,Kingston upon Hull,Buckinghamshire,SN1 2AA
AD00736,1272,Waterdale,Bloomsbury Square,Crawley,Bristol,WF1 2AA
AD00737,758,The Broadway,Alverstone Street,Blackpool,Gloucestershire,LS1 1AA
AD00738,842,The Silk Mill,Barnsbury Road,York,West Midlands,SP1 3AA
AD00739,751,St. Annes Way,Barons Court Road,Norwich,East Riding of Yorkshire,BD1 3AA
AD00740,501,The Custard Factory,Thornhill Road,Derby,Gloucestershire,WV1 3AA
AD00741,562,The Silk Mill,Elgin Avenue,Leicester,Merseyside,NN1 3AA
AD00742,849,Leopold Square,Wimbledon Park Road,Chester,Greater Manchester,SN1 2AA
AD00743,243,The Lansdowne,Gillespie Road,Oxford,Lancashire,EX1 1AA
AD00744,79,The BH1 Apartments,Fitzroy Square,Wolverhampton,Northamptonshire,DY1 3AA
AD00745,1052,Fossgate,Elgin Avenue,Kingston upon Hull,Tyne and Wear,LN1 2AA
AD00746,909,Hampton,Barons Court Road,Wolverhampton,Durham,NE1 1AA
AD00747,871,Etruria Works,Alverstone Street,Leicester,Cornwall,SR1 1AA
AD00748,847,Rochdale Exchange,Askew Road,Leicester,Oxfordshire,S1 2AA
AD00749,643,The Wave,Fitzroy Square,Northampton,Lincolnshire,MK1 3AA
AD00750,464,Velocity Apartments,Fitzroy Square,Blackburn,Bristol,LS1 2AA
AD00751,1132,The Randolph,Wimbledon Park Road,Dudley,Derbyshire,CR1 2AA
AD00752,793,Cathedral Quarter,Addison Road,Dudley,Kent,FY1 2AA
AD00753,906,The Lansdowne,Barnsbury Road,Cambridge,Shropshire,CV1 3AA
AD00754,483,The Broadway,Marylebone High Street,Milton Keynes,Northumberland,RG1 1AA
AD00755,635,The Residence,Highbury Fields,Luton,Northamptonshire,S1 3AA
AD00756,374,Fossgate,Barons Court Road,Nottingham,Greater London,NG1 1AA
AD00757,84,Moda Living,Randolph Crescent,Wolverhampton,Gloucestershire,LU1 1AA
AD00758,767,Smithfield,Bloomsbury Square,Milton Keynes,Cheshire,RG1 2AA
AD00759,149,Market Square,Chipping Norton Street,Sunderland,East Riding of Yorkshire,DN1 3AA
AD00760,711,Milkstone Road,Marylebone High Street,Oxford,Greater Manchester,NG1 3AA
AD00761,721,The Sands,Addison Road,Watford,City of London,CB1 3AA
AD00762,535,The Rows,The Crescent,Coventry,Shropshire,CA1 3AA
AD00763,753,The Bottle Yard Studios,Wimbledon Park Road,Wakefield,Wiltshire,SP1 1AA
AD00764,968,Crusader Court,Fitzroy Square,Exeter,City of London,CH1 1AA
AD00765,663,The Assissi Apartments,Sutherland Avenue,Brighton,West Midlands,NR1 3AA
AD00766,1470,The Brewery Wharf,Chipping Norton Street,Newcastle upon Tyne,Nottinghamshire,OL1 1AA
AD00767,1406,Crusader Court,Marylebone High Street,Swindon,Essex,WV1 3AA
AD00768,934,The Light,Randolph Crescent,Derby,Rutland,SO1 2AA
AD00769,1189,The BH1 Apartments,Bramerton Street,Sunderland,Merseyside,GL1 2AA
AD00770,207,Sutton Harbour,Parsons Green Lane,Ipswich,Lincolnshire,M1 3AA
AD00771,1412,Brindleyplace,Sutherland Avenue,Newcastle upon Tyne,Isle of Wight,S1 2AA
AD00772,740,The Quadrant,Highbury Fields,Crawley,Dorset,SP1 2AA
AD00773,650,Smithfield,Randolph Crescent,Coventry,Cumbria,PE1 3AA
AD00774,1478,The Triangle,Canonbury Grove,Blackburn,Wiltshire,M1 2AA
AD00775,217,Bradshawgate,Highbury Fields,Bradford,Durham,NN1 3AA
AD00776,923,The Rufus Centre,Park Avenue Road,Wakefield,Rutland,PL1 1AA
AD00777,1239,Cathedral Green,Canonbury Grove,Milton Keynes,Herefordshire,OL1 2AA
AD00778,1162,Kampus,Askew Road,Plymouth,Merseyside,LU1 2AA
AD00779,266,The Beacon,The Boltons,Bolton,Gloucestershire,FY1 3AA
AD00780,200,Humber Street,Addison Road,Blackburn,Staffordshire,HU1 2AA
AD00781,699,The Headrow,Margravine Road,Portsmouth,Lincolnshire,M1 1AA
AD00782,244,Quayside Quays,Marylebone High Street,Oxford,Hertfordshire,IP1 2AA
AD00783,1452,The Close,Wilton Road,York,Derbyshire,BS1 1AA
AD00784,924,Moda Living,Lauderdale Road,Chester,Lancashire,LE1 3AA
AD00785,554,Bradshawgate,Randolph Crescent,Crawley,Shropshire,SR1 1AA
AD00786,130,The Elements,Barnsbury Road,Lincoln,Durham,BD1 3AA
AD00787,858,The Waterfront,Elgin Avenue,Plymouth,Durham,CA1 3AA
AD00788,885,Porter Valley,Sutherland Avenue,Stoke-on-Trent,Norfolk,EX1 2AA
AD00789,1274,The Park,Thornhill Road,Stoke-on-Trent,North Yorkshire,WD1 1AA
AD00790,82,Rochdale Exchange,Thornhill Road,Salisbury,Lincolnshire,BH1 1AA
AD00791,1211,Cathedral Quarter,Margravine Road,Southampton,Devon,S1 2AA
AD00792,994,The Triangle,Randolph Crescent,Northampton,Suffolk,TS1 2AA
AD00793,623,Friargate,The Boltons,Bolton,Lincolnshire,MK1 2AA
AD00794,936,Bede House,Parsons Green Lane,Sheffield,Wiltshire,CR1 1AA
AD00795,1460,The Cube,The Crescent,Swindon,Norfolk,SN1 3AA
AD00796,1149,Finzels Reach,Fitzroy Square,Blackburn,Hampshire,WV1 1AA
AD00797,1460,The General Hospital Quarter,Margravine Road,Dudley,Merseyside,BS1 2AA
AD00798,1104,Abington Street,Wimbledon Park Road,Newcastle upon Tyne,Hertfordshire,WV1 3AA
AD00799,680,The Buttermarket,Wimbledon Park Road,Nottingham,Merseyside,M1 2AA
AD00800,174,The BH1 Apartments,The Crescent,Exeter,City of London,PL1 3AA
AD00801,1410,The Hive,Thornhill Road,Manchester,Greater London,CR1 2AA
AD00802,402,County Oak,Notting Hill Gate,Wakefield,Berkshire,FY1 1AA
AD00803,165,The Quays,Highbury Fields,Nottingham,Staffordshire,OL1 1AA
AD00804,1407,The Market Place,Park Avenue Road,Coventry,West Yorkshire,DN1 2AA
AD00805,1325,Cassiobury Park,Church Street,Doncaster,South Yorkshire,PL1 1AA
AD00806,1371,Rochdale Exchange,Askew Road,Birmingham,South Yorkshire,PE1 2AA
AD00807,252,Humber Street,Fitzroy Square,Swindon,Devon,WF1 2AA
AD00808,555,The Lexington,Thornhill Road,Milton Keynes,Greater Manchester,B1 1AA
AD00809,909,The Promenade Apartments,Addison Road,Leicester,Isle of Wight,WV1 1AA
AD00810,175,The Drapery,Kensington Palace Gardens,Peterborough,Bedfordshire,DE1 2AA
AD00811,496,Kemp Town,Wilton Road,Bournemouth,Cheshire,HU1 2AA
AD00812,1284,The Forbury,Askew Road,Peterborough,Worcestershire,S1 2AA
AD00813,645,The Forbury,Notting Hill Gate,Bolton,Lincolnshire,HU1 2AA
AD00814,983,The Leverton,Sutherland Avenue,Liverpool,Dorset,YO1 1AA
AD00815,447,Friargate,Notting Hill Gate,Leicester,Kent,WV1 1AA
AD00816,474,Sutton Harbour,Park Avenue Road,Doncaster,Northumberland,SN1 3AA
AD00817,94,Tombland,Addison Road,Coventry,Cambridgeshire,NG1 1AA
AD00818,145,The Rows,Lyttelton Road,Brighton,Kent,SR1 3AA
AD00819,61,The Pumphouse,Barnsbury Road,Rochdale,Gloucestershire,CH1 2AA
AD00820,979,The Park,Gillespie Road,Luton,Staffordshire,WF1 3AA
AD00821,297,Tombland,Weltjie Road,Birmingham,Surrey,CB1 3AA
AD00822,694,City Park,Bloomsbury Square,Gloucester,Derbyshire,BL1 3AA
AD00823,910,The Drapery,Margravine Road,Luton,South Yorkshire,WF1 2AA
AD00824,150,The Centre MK,Church Street,Exeter,South Yorkshire,CV1 3AA
AD00825,1218,Cassiobury Park,Askew Road,Norwich,Staffordshire,BS1 2AA
AD00826,283,County Oak,Chipping Norton Street,Luton,Leicestershire,M1 1AA
AD00827,614,The Big One Apartments,Marylebone High Street,Blackburn,East Riding of Yorkshire,BS1 2AA
AD00828,1006,City Park,Barons Court Road,Wakefield,Lancashire,SO1 2AA
AD00829,29,The Exchange,Sutherland Avenue,Stoke-on-Trent,West Yorkshire,BN1 3AA
AD00830,1099,Milkstone Road,Canonbury Grove,Peterborough,Buckinghamshire,DN1 3AA
AD00831,489,The Workstation,Church Street,Blackburn,North Yorkshire,SO1 3AA
AD00832,83,The Potteries Shopping Centre,Wimbledon Park Road,Middlesbrough,Berkshire,PL1 2AA
AD00833,1089,The Pumphouse,Wimbledon Park Road,York,Gloucestershire,CH1 1AA
AD00834,518,Friar Street,Weltjie Road,Exeter,Worcestershire,M1 1AA
AD00835,633,Sovereign Square,Notting Hill Gate,Wakefield,Buckinghamshire,FY1 2AA
AD00836,400,Cathedral Square,The Crescent,Bolton,Lincolnshire,LN1 3AA
AD00837,510,The Deep,Marylebone High Street,Leicester,Berkshire,WV1 3AA
AD00838,725,Lakeside Village,Barons Court Road,Plymouth,Greater Manchester,CA1 1AA
AD00839,1312,Gunwharf Quays,Notting Hill Gate,Norwich,Cornwall,NN1 2AA
AD00840,1393,Southgate,Parsons Green Lane,Newcastle upon Tyne,Northumberland,M1 3AA
AD00841,226,The Lumen,Notting Hill Gate,Cambridge,Nottinghamshire,LN1 1AA
AD00842,756,The Strait,Highbury Fields,Manchester,Buckinghamshire,IP1 2AA
AD00843,1244,Church Wharf,Addison Road,Nottingham,Oxfordshire,BS1 3AA
AD00844,406,Bradshawgate,Randolph Crescent,Southampton,City of London,FY1 3AA
AD00845,1491,Waterfront,The Boltons,Kingston upon Hull,Cambridgeshire,PE1 1AA
AD00846,1418,Cathedral Quarter,The Crescent,Coventry,Herefordshire,M1 1AA
AD00847,468,The Malago Estate,Lyttelton Road,Manchester,East Riding of Yorkshire,WD1 1AA
AD00848,268,Bradshawgate,Fitzroy Square,Blackpool,Bedfordshire,CA1 2AA
AD00849,240,Sutton Harbour,Kensington Palace Gardens,Milton Keynes,Buckinghamshire,NG1 1AA
AD00850,791,The Headrow,Sutherland Avenue,Watford,Herefordshire,NG1 3AA
AD00851,393,The Headrow,Canonbury Grove,Swindon,Oxfordshire,FY1 2AA
AD00852,702,The Exchange,Alverstone Street,Stoke-on-Trent,South Yorkshire,GL1 2AA
AD00853,451,The Hive,Barnsbury Road,Portsmouth,West Midlands,BL1 2AA
AD00854,68,One Park Lane,Highbury Fields,Blackpool,Northumberland,B1 3AA
AD00855,694,The Promenade Apartments,Randolph Crescent,Blackburn,Cheshire,SR1 2AA
AD00856,36,Waterdale,Parsons Green Lane,Sheffield,Nottinghamshire,B1 1AA
AD00857,194,The Randolph,Randolph Crescent,Blackpool,Essex,BN1 2AA
AD00858,324,The Grafton,Highbury Fields,Birmingham,Rutland,NE1 2AA
AD00859,1278,The Curve,Bramerton Street,Luton,North Yorkshire,LN1 2AA
AD00860,1157,The Triangle,The Boltons,Salisbury,West Yorkshire,S1 1AA
AD00861,497,The Pumphouse,Bramerton Street,Gloucester,Gloucestershire,YO1 3AA
AD00862,462,Wapping Wharf,Wilton Road,Stoke-on-Trent,Essex,MK1 3AA
AD00863,586,The Promenade Apartments,Elgin Avenue,Nottingham,East Sussex,TS1 3AA
AD00864,1294,Middlehaven,Barnsbury Road,Leeds,Berkshire,ST1 3AA
AD00865,1005,The Promenade Apartments,Highbury Fields,Brighton,Herefordshire,CH1 1AA
AD00866,860,The Workstation,Weltjie Road,Birmingham,Cornwall,CV1 2AA
AD00867,191,The Beacon,Church Street,Coventry,Derbyshire,IP1 2AA
AD00868,966,The General Hospital Quarter,Sutherland Avenue,Milton Keynes,Buckinghamshire,BH1 3AA
AD00869,362,The Ruskin,Gillespie Road,Peterborough,West Yorkshire,HU1 3AA
AD00870,702,The Brewery Wharf,Wimbledon Park Road,Leeds,Bedfordshire,LU1 3AA
AD00871,931,Bede House,Lyttelton Road,Newcastle upon Tyne,Cheshire,YO1 1AA
AD00872,772,The Light,Margravine Road,Stoke-on-Trent,Rutland,BL1 2AA
AD00873,1240,Gunwharf Quays,Lyttelton Road,Rochdale,Suffolk,WV1 1AA
AD00874,1049,High Street,Weltjie Road,Gloucester,Hampshire,BN1 2AA
AD00875,749,Highcross Leicester,Wimbledon Park Road,Southampton,Shropshire,LU1 2AA
AD00876,540,The Unity Building,Sutherland Avenue,Plymouth,Northumberland,S1 3AA
AD00877,512,The Custard Factory,Alverstone Street,Stoke-on-Trent,Cheshire,LN1 2AA
AD00878,496,The Interchange,Lauderdale Road,Blackburn,Bedfordshire,BN1 1AA
AD00879,647,The Point,Barnsbury Road,Lincoln,Cheshire,YO1 3AA
AD00880,274,Leopold Square,Wimbledon Park Road,Southampton,Derbyshire,EX1 3AA
AD00881,242,Kemp Town,The Crescent,Watford,Kent,EX1 2AA
AD00882,976,Church Wharf,Canonbury Grove,Coventry,Lincolnshire,OX1 3AA
AD00883,725,The Holbeck,Church Street,Lincoln,Norfolk,NE1 3AA
AD00884,742,The Quays,Chipping Norton Street,Blackburn,Gloucestershire,DN1 1AA
AD00885,233,The Broadway,The Crescent,Middlesbrough,Leicestershire,M1 3AA
AD00886,788,Crusader Court,Sutherland Avenue,Sunderland,Isle of Wight,DE1 1AA
AD00887,401,The Liver Building,Marylebone High Street,Gloucester,Norfolk,LN1 3AA
AD00888,1363,The Hoe Apartment Hotel,Wilton Road,Cambridge,Warwickshire,RG1 1AA
AD00889,769,The Quadrant,Barons Court Road,Lincoln,Greater London,WF1 3AA
AD00890,1042,Brayford Pool,The Crescent,Stoke-on-Trent,Northamptonshire,BS1 1AA
AD00891,588,The Mailbox,Alverstone Street,Wolverhampton,West Midlands,OL1 3AA
AD00892,824,The Moor,Park Avenue Road,Oxford,Bedfordshire,NN1 1AA
AD00893,651,The Exchange,Wimbledon Park Road,Manchester,Somerset,MK1 1AA
AD00894,420,The Lansdowne,Parsons Green Lane,Leeds,Gloucestershire,OL1 1AA
AD00895,1198,Tombland,Notting Hill Gate,Chester,Merseyside,NG1 3AA
AD00896,810,Porter Valley,Parsons Green Lane,Salisbury,Berkshire,LU1 1AA
AD00897,137,Bede House,Addison Road,Sheffield,West Sussex,EX1 2AA
AD00898,655,The Lexington,Lyttelton Road,York,Berkshire,DY1 1AA
AD00899,479,Sutton Harbour,The Crescent,Sunderland,Durham,RG1 2AA
AD00900,190,St. Annes Way,Alverstone Street,Oxford,Somerset,BL1 2AA
AD00901,17,The General Hospital Quarter,Kensington Palace Gardens,Luton,Dorset,ST1 1AA
AD00902,1480,Edgbaston Park,Barons Court Road,Peterborough,Bristol,BH1 2AA
AD00903,804,Kampus,Highbury Fields,Manchester,South Yorkshire,B1 3AA
AD00904,886,Rochdale Exchange,Elgin Avenue,Gloucester,Greater Manchester,PE1 3AA
AD00905,836,The Norwich Lanes,Barons Court Road,Milton Keynes,Durham,NG1 2AA
AD00906,261,The Ascent,Randolph Crescent,Bristol,Durham,GL1 1AA
AD00907,387,Bathurst Buildings,Barnsbury Road,Reading,Berkshire,LN1 2AA
AD00908,1156,City Park,Askew Road,Salisbury,Northamptonshire,DN1 3AA
AD00909,845,Brayford Pool,Alverstone Street,Plymouth,Norfolk,PL1 3AA
AD00910,215,Jericho Road,Addison Road,Coventry,Durham,OL1 2AA
AD00911,655,The Headrow,Fitzroy Square,Gloucester,Staffordshire,IP1 3AA
AD00912,1498,The Malago Estate,Barnsbury Road,Northampton,Buckinghamshire,HU1 2AA
AD00913,263,Bathurst Buildings,The Boltons,Watford,Norfolk,BL1 1AA
AD00914,31,The Distillery,Gillespie Road,Bradford,Norfolk,DN1 3AA
AD00915,513,Sovereign Square,Bloomsbury Square,Portsmouth,Kent,SP1 2AA
AD00916,870,Transporter Bridge Apartments,The Crescent,Plymouth,West Sussex,SP1 3AA
AD00917,1140,Tombland,Wimbledon Park Road,Norwich,Greater London,CA1 3AA
AD00918,854,Fossgate,The Crescent,Birmingham,South Yorkshire,BS1 3AA
AD00919,137,Southgate,Addison Road,Salisbury,Kent,BS1 1AA
AD00920,580,The Ascent,Chipping Norton Street,Cambridge,North Yorkshire,SP1 3AA
AD00921,834,The Elements,Parsons Green Lane,Middlesbrough,Cheshire,BL1 1AA
AD00922,1030,The Sands,Church Street,Ipswich,Rutland,PL1 2AA
AD00923,1291,Friar Street,Kensington Palace Gardens,Kingston upon Hull,Kent,DE1 3AA
AD00924,375,The Avenue,Addison Road,Derby,Buckinghamshire,CB1 2AA
AD00925,455,Fisherton Street,Alverstone Street,Crawley,Cornwall,YO1 3AA
AD00926,291,Cathedral Square,Barnsbury Road,Chester,Merseyside,YO1 3AA
AD00927,859,The Strait,Wimbledon Park Road,Bournemouth,Leicestershire,BS1 1AA
AD00928,537,One Park Lane,Church Street,Swindon,Wiltshire,NR1 3AA
AD00929,1345,Northern Spire,Lauderdale Road,Carlisle,East Riding of Yorkshire,IP1 1AA
AD00930,1290,The Malago Estate,Notting Hill Gate,Kingston upon Hull,Gloucestershire,DE1 2AA
AD00931,699,The Rufus Centre,Church Street,Blackburn,Hertfordshire,S1 1AA
AD00932,588,The Pumphouse,Wilton Road,Bournemouth,Kent,CH1 3AA
AD00933,147,The Bottle Yard Studios,Parsons Green Lane,York,Shropshire,BN1 2AA
AD00934,443,Minster Court,Thornhill Road,Doncaster,Warwickshire,GL1 1AA
AD00935,1422,Gunwharf Quays,Alverstone Street,Plymouth,Greater Manchester,SP1 1AA
AD00936,317,The Strand,Barons Court Road,Northampton,Bristol,NR1 2AA
AD00937,1353,The Silk Mill,Bloomsbury Square,Southampton,Hampshire,B1 3AA
AD00938,1346,Brayford Pool,Canonbury Grove,Salisbury,Suffolk,B1 2AA
AD00939,362,The Big One Apartments,Parsons Green Lane,Derby,Greater London,S1 2AA
AD00940,557,The Elements,Marylebone High Street,Bolton,City of London,NN1 1AA
AD00941,1304,Kampus,Bramerton Street,Reading,North Yorkshire,TS1 2AA
AD00942,1263,The Sands,Church Street,Dudley,Wiltshire,MK1 1AA
AD00943,29,The Deep,Thornhill Road,Southampton,Dorset,DN1 1AA
AD00944,207,Cathedral Square,Marylebone High Street,Luton,Lancashire,SP1 3AA
AD00945,457,Wapping Wharf,Park Avenue Road,Watford,Lancashire,DN1 3AA
AD00946,1104,Middlehaven,Highbury Fields,Watford,Cambridgeshire,ST1 3AA
AD00947,165,The Ascent,Weltjie Road,Gloucester,West Yorkshire,B1 1AA
AD00948,1218,Finzels Reach,Elgin Avenue,Crawley,Staffordshire,OL1 3AA
AD00949,615,The Deep,Margravine Road,Bolton,Derbyshire,LN1 3AA
AD00950,1292,The Elements,Wilton Road,Blackburn,North Yorkshire,NE1 3AA
AD00951,1486,Arena Central,Canonbury Grove,Cambridge,Surrey,WD1 3AA
AD00952,1388,Princes Dock,Margravine Road,Salisbury,North Yorkshire,BS1 2AA
AD00953,568,Victoria Street,Bramerton Street,Northampton,Essex,BS1 3AA
AD00954,486,The Exchange,The Boltons,Brighton,Greater London,RG1 2AA
AD00955,1170,Milkstone Road,Thornhill Road,Ipswich,Cornwall,TS1 1AA
AD00956,67,The Randolph,Addison Road,Lincoln,Lancashire,CB1 3AA
AD00957,905,The Potteries Shopping Centre,Canonbury Grove,Portsmouth,Shropshire,SP1 1AA
AD00958,984,Linthorpe Road,Lyttelton Road,Wolverhampton,West Midlands,CH1 2AA
AD00959,1309,The Quays,Barons Court Road,Crawley,Buckinghamshire,CA1 3AA
AD00960,147,Minster Court,Highbury Fields,Blackpool,Durham,LU1 1AA
